PH,DO,TEMP,SALT,암모니아,아질산
7.5551,11.83861,27.81116,13.919,0.094073,0.1755
7.71016,7.44394,27.82794,21.5379,0.179543,1.05
7.67174,7.39774,27.84052,21.99922,0.24129,0.52008
6.588,13.60888,27.86848,13.958,0.24129,0.55777
6.60043,13.69225,27.89224,20.98477,0.095185,0.03424
7.54973,7.38231,27.83213,21.89868,0.095317,1.05
6.63029,7.43097,27.81955,13.867,0.161957,0.88498
6.64127,7.27353,27.81535,20.3571,0.095181,0.40281
7.38209,14.77063,27.80976,21.88171,0.137587,0.43322
7.24837,7.47227,27.81815,21.41757,0.095728,0.44386
7.54995,7.36397,27.81955,13.864,0.24129,1.05
7.67163,7.45429,27.81955,19.3083,0.008765,0.6304
6.66891,7.34541,27.81955,13.864,0.095827,1.05
7.83846,7.42769,27.81675,20.21193,0.217558,0.77988
7.64301,13.44523,27.81116,19.18033,0.24129,0.55141
7.89018,7.31961,27.81256,19.47862,0.092057,0.30311
7.2564,7.29674,27.81116,20.32112,0.206765,1.05
7.2111,7.34417,27.82374,19.21854,0.208143,1.05
7.26156,7.42055,27.82235,21.17316,0.094853,0.73079
7.74279,15.71906,27.79998,20.50349,0.24129,0.44122
7.47968,9.982,27.74265,20.28953,0.091624,0.43878
7.43262,8.95007,27.73287,13.795,0.134709,0.43168
7.98116,7.28816,27.72588,20.43888,0.188176,0.43424
6.6927,8.91051,27.71888,21.88065,0.095898,0.07225
7.27899,7.28046,27.72168,13.779,0.158426,0.61702
8.11458,7.36518,27.72727,20.12292,0.24129,1.05
7.36322,7.2547,27.73007,13.784,0.110436,0.67476
7.40368,9.02616,27.76502,13.784,0.160007,0.04594
7.84794,7.3939,27.77761,13.787,0.064894,0.40692
8.10003,7.47494,27.77761,20.76443,0.062138,0.62479
7.88677,8.93952,27.74125,13.789,0.095748,0.44371
7.68344,7.42787,27.73706,19.247,0.18892,0.32778
6.69888,7.22183,27.78879,24.562,0.021381,1.05
8.08133,7.22774,27.82514,24.551,0.092195,0.67246
6.69743,9.06353,27.81675,20.22365,0.104127,0.70178
8.20958,9.03634,27.89924,19.19674,0.24129,0.05972
7.34381,7.37089,27.92371,20.84876,0.152928,0.43085
6.69897,7.45615,27.93419,13.793,0.201709,0.3507
8.09929,7.41185,28.02088,21.41738,0.166126,1.05
7.70046,9.0346,28.02787,19.81686,0.093979,1.05
8.24835,7.42339,28.02227,21.66083,0.01148,0.32249
7.27066,13.4044,28.02367,20.9923,0.095547,0.84829
7.41332,7.39871,28.02926,19.62337,0.125919,0.12181
6.6093,7.40012,28.03765,19.24285,0.09386,0.07459
7.94166,7.49566,28.05443,19.27263,0.130718,0.44625
6.57155,7.43496,28.04045,24.01,0.010952,0.44056
7.65548,9.75659,28.02088,23.89,0.201021,0.42366
8.07144,7.40366,28.04045,21.53693,0.124846,1.05
7.70147,10.80992,28.08379,21.58889,0.120144,0.44522
6.53965,7.38212,28.14391,24.264,0.031492,0.43761
6.54114,7.37645,28.13244,20.88219,0.083294,0.66613
7.66877,7.26373,28.14251,19.78203,0.24129,0.39484
8.22858,7.38492,28.13831,24.539,0.094039,1.05
6.56305,7.30061,28.1453,21.78501,0.112968,0.20284
6.55874,7.24762,28.14251,24.474,0.095552,0.43439
6.57416,7.36937,28.06491,19.1663,0.105108,0.02503
7.39964,7.4428,28.04045,21.91624,0.102952,0.43395
7.95126,7.27722,28.03206,23.674,0.050084,0.11068
6.58637,7.24351,28.02787,20.26453,0.24129,0.44012
7.63304,14.70119,28.02088,20.44864,0.211946,0.63729
6.59158,7.28734,28.02367,21.01698,0.032064,0.78242
6.60131,15.19107,28.05443,20.99445,0.094421,0.63963
7.70538,7.47058,28.05443,19.12468,0.24129,1.05
7.54864,11.13483,28.02647,19.4948,0.032994,0.21228
6.61495,7.20233,28.04744,21.43654,0.110758,0.63947
7.38417,7.30542,28.04744,21.7528,0.03662,0.43938
7.44178,7.47183,28.04604,21.8419,0.071884,0.4333
6.61255,7.40231,28.02088,23.558,0.181792,1.05
8.14316,14.9088,27.94398,22.94,0.24129,0.20931
7.73717,9.99303,27.9258,19.3331,0.094642,1.05
7.81385,12.26517,27.92161,19.03304,0.048831,0.42929
7.5725,7.33499,27.91182,21.03239,0.139332,1.05
7.42491,7.30709,27.91043,21.21678,0.093374,1.05
8.07144,7.23727,27.91602,20.50089,0.114731,1.05
6.63079,7.40075,27.93489,22.457,0.067977,0.09317
7.53786,7.2629,27.9258,20.77406,0.24129,0.36353
6.61517,7.26412,27.92719,21.12382,0.072104,0.33308
6.61516,7.2701,27.93839,21.62325,0.062738,0.44674
6.62222,7.21429,27.9258,19.08571,0.24129,0.43819
8.12586,8.90934,27.92091,22.795,0.24129,0.76032
7.21392,7.21584,27.9314,21.52006,0.110684,0.77943
6.64115,7.25754,27.98313,21.05163,0.063944,0.32151
6.64172,7.2898,28.03346,21.63314,0.166136,0.8753
6.6415,7.34017,28.08589,20.90039,0.095166,1.05
6.63899,9.9857,28.12783,19.53894,0.117751,0.29737
6.64061,7.39208,28.16208,20.44027,0.24129,0.8995
6.64268,7.42529,28.23618,22.257,0.158732,0.85399
8.15627,7.47204,28.24737,20.64829,0.026239,0.7318
7.92534,13.70796,28.24317,21.70849,0.24129,0.20379
6.55997,7.31637,28.25296,21.55729,0.107199,0.87811
7.46344,7.47529,28.23898,20.24547,0.205547,0.86179
6.53545,7.39238,28.25576,22.045,0.24129,0.92114
7.33393,7.44012,28.23618,19.82507,0.24129,0.6791
8.29517,7.31242,28.26414,21.613,0.197179,0.7224
6.53354,7.28456,28.26135,21.233,0.063633,0.43902
7.52187,7.41913,28.22919,21.35,0.095493,0.59564
8.17493,7.20865,28.23199,21.279,0.11647,0.0165
6.50822,7.45613,28.23898,21.286,0.24129,0.44418
6.50823,7.34874,28.23898,21.279,0.089574,1.05
7.24124,7.37623,28.23898,21.281,0.142085,0.6371
7.9637,7.37328,28.23898,21.3,0.24129,0.13147
7.43273,7.47431,28.24038,21.397,0.095779,0.57712
6.51009,7.46168,28.24457,21.362,0.09491,0.44855
6.51125,7.30178,28.24737,21.383,0.094442,0.79149
7.35794,7.22786,28.24457,21.3,0.094844,0.71616
8.06838,7.46483,28.24737,21.238,0.071092,1.05
6.53469,7.29071,28.24457,20.723,0.094911,0.83903
6.53436,7.48477,28.24737,20.458,0.017535,0.65133
6.53808,7.2805,28.20822,20.581,0.095193,0.44285
8.09242,7.40005,28.16348,20.525,0.02144,0.4942
7.85242,7.20812,28.18445,20.671,0.030116,0.06111
8.0919,7.45016,28.24877,20.516,0.008285,0.27887
6.5357,7.38195,28.24597,20.448,0.060971,0.18405
6.53782,7.33519,28.24038,20.546,0.09423,0.4436
7.91918,13.63074,28.25016,20.483,0.077666,0.88343
6.54221,13.70408,28.24317,20.502,0.16447,1.05
8.17109,13.74632,28.23618,20.518,0.107691,0.43911
6.5327,7.48131,28.23199,20.43,0.185404,0.9026
7.7536,13.2984,28.25576,20.244,0.24129,0.43757
6.53557,7.43572,28.24597,19.752,0.152901,0.91326
7.94746,13.53923,28.23758,19.579,0.127345,0.87157
6.5365,7.37668,28.23478,19.572,0.202413,0.21739
7.49947,7.44668,28.25576,19.544,0.24129,0.43712
8.18563,14.61219,28.23199,19.67,0.24129,0.70505
6.53363,14.64929,28.24737,19.603,0.047038,0.76531
8.04,14.61607,28.25296,19.607,0.1832,0.73927
6.53363,15.05336,28.24457,19.701,0.1199,0.89987
7.34674,14.95672,28.24457,19.576,0.196662,0.57324
8.28049,7.46717,28.225,19.655,0.073798,0.35118
7.58462,7.22331,28.25016,19.575,0.24129,0.44696
6.5313,7.20738,28.21521,19.432,0.171338,1.05
6.50944,7.3529,28.13482,19.62797,0.155268,0.04304
8.1584,7.20644,28.10895,20.40277,0.044678,1.05
8.12885,7.30568,28.02926,20.02607,0.193932,0.69744
7.86466,7.40021,28.01948,17.185,0.109151,0.61272
6.43276,9.61315,28.02367,19.38456,0.095525,0.40595
7.54237,7.30156,28.01528,21.10697,0.143314,0.76818
6.39381,7.29868,28.01528,20.95034,0.154466,0.08713
6.36999,7.26814,28.02227,19.45687,0.060747,0.33566
7.88113,7.36397,28.03486,20.53951,0.095768,0.51123
7.64159,7.31667,28.04325,21.24001,0.057235,0.44519
7.7734,7.06873,28.10196,19.50827,0.126846,1.05
7.38053,7.37987,28.13901,20.45057,0.105719,0.88392
8.08843,7.26438,28.10196,16.339,0.050063,0.44619
7.29898,7.28683,28.15369,20.33532,0.120053,0.25487
6.3552,7.3136,28.1481,16.369,0.24129,0.44431
7.29423,7.22227,28.12713,19.24005,0.059741,0.22258
8.18562,7.28877,28.11734,16.302,0.094895,0.44282
8.28242,7.38388,28.13552,19.50029,0.100872,0.51854
6.3514,10.53575,28.14531,16.339,0.017821,0.44267
8.24858,7.23852,28.15649,16.38,0.01038,0.21955
8.1345,9.66901,28.20822,21.79327,0.095421,0.43903
7.47541,7.277,28.21941,21.80998,0.186136,1.05
7.84222,7.32752,28.25296,19.37859,0.162398,0.60587
7.99872,7.45722,28.24737,20.74671,0.207386,1.05
6.37392,8.39717,28.23618,16.468,0.095716,0.67953
7.39917,7.47229,28.21941,20.87123,0.094949,0.64542
7.5917,10.27156,28.18445,21.34377,0.09499,0.44625
6.37853,10.55474,28.18585,19.27759,0.063102,0.08012
7.61376,7.31754,28.15929,19.84537,0.094821,0.44806
7.31025,7.34187,28.17187,15.511,0.094991,1.05
7.25563,10.71895,28.21941,21.32967,0.094411,1.05
8.17946,11.21333,28.24178,19.00188,0.147828,0.44405
7.34205,11.358,28.23618,19.36075,0.016914,0.94452
7.75658,11.58337,28.23059,19.96463,0.081051,1.05
7.35912,12.14521,28.24401,15.596,0.207465,0.43528
7.80823,7.29797,28.24178,20.63701,0.24129,0.03804
7.38992,11.08962,28.225,21.19278,0.063702,0.41044
6.40513,11.77011,28.18306,21.91585,0.083192,0.39654
6.40869,7.36215,28.23059,20.82359,0.095707,0.27795
6.40672,13.19074,28.24737,19.27932,0.054473,1.05
6.40727,7.45413,28.25576,15.605,0.095284,0.2033
7.23276,7.43214,28.24737,15.669,0.020284,0.18794
8.19952,7.40273,28.23618,19.43086,0.012748,0.43239
6.35234,12.25654,28.25855,19.8711,0.0941,0.29589
6.35348,7.21187,28.25296,19.98628,0.162164,1.05
8.27497,11.50521,28.25296,19.09997,0.081641,1.05
6.35566,7.3093,28.24737,20.66191,0.028639,0.05092
6.42372,12.40512,28.25855,20.6812,0.179863,0.49078
8.15923,7.23994,28.23898,19.76209,0.24129,0.43238
7.62587,10.85138,28.16348,21.61379,0.094493,0.8451
7.34502,10.5736,28.13482,15.12,0.24129,0.43999
7.65248,10.52633,28.06142,21.71806,0.129993,0.84566
6.66811,7.38653,28.03765,21.19125,0.115164,0.52094
6.65258,7.26878,28.03486,19.31451,0.094638,0.66747
6.64083,7.22544,28.04884,19.004,0.095899,0.4411
7.34673,7.21672,28.03765,18.207,0.095137,0.92798
6.61392,7.05622,28.04604,18.262,0.12885,0.39224
7.49443,7.20911,28.03206,21.35975,0.210008,1.05
8.05879,7.32566,28.03486,21.54839,0.21089,0.7569
8.22298,8.85007,28.04185,20.7203,0.130196,0.43112
6.61858,9.25887,28.02367,18.415,0.117095,0.35974
6.64373,8.01447,28.02367,19.72263,0.11709,1.05
7.47358,7.43116,28.03206,21.0417,0.002778,0.44296
8.14702,10.13017,28.03486,18.119,0.24129,0.27143
7.98724,7.48994,28.05443,12.921,0.095719,0.08573
6.66724,7.43092,28.03765,11.485,0.001106,0.40701
6.6647,7.29633,28.02647,21.37255,0.094975,0.3898
8.03845,7.40866,28.02926,21.19303,0.086782,0.14825
6.68672,7.30537,28.04045,11.485,0.078555,0.33248
6.69239,7.28079,28.04744,11.484,0.24129,1.05
7.62431,7.27384,28.04744,20.46772,0.179156,0.42918
7.54392,7.3457,28.04045,19.94486,0.133073,0.80858
7.22458,7.42167,28.04045,20.43856,0.095657,1.05
8.05219,7.20913,28.03905,20.89134,0.24129,1.05
7.99857,13.44982,28.02088,20.59993,0.012127,1.05
6.71712,7.21855,27.95377,11.448,0.24129,0.44786
7.24774,15.57264,27.95237,21.87878,0.095263,0.43498
7.32221,7.40298,27.94678,21.62382,0.106232,0.45436
7.43809,7.35716,27.93,11.412,0.081931,0.43688
6.72273,7.3075,27.9258,20.9391,0.095069,0.0304
6.72484,7.47728,27.91043,20.27889,0.094486,1.05
7.76648,7.49527,27.91532,19.14854,0.006053,1.05
8.05641,7.34983,27.91322,21.62343,0.058021,0.59874
6.75142,8.88586,27.93559,21.08578,0.094573,0.25603
7.51696,7.30995,27.9286,20.49733,0.037586,1.05
7.95899,8.87004,27.91602,11.4,0.01359,0.11995
7.37346,7.44228,27.89504,20.88527,0.24129,1.05
8.10207,7.30668,27.83213,19.61566,0.094156,0.51613
6.68789,7.23126,27.82934,19.13921,0.095147,0.12951
7.5588,10.40397,27.81675,21.22113,0.212548,0.30736
7.3841,9.76483,27.81396,19.30679,0.095088,0.43917
8.138,7.28697,27.82235,21.90391,0.085409,0.57091
8.24942,7.20693,27.82934,21.00755,0.094888,0.79928
6.58931,7.33583,27.84052,20.80594,0.118128,0.43402
7.45116,7.45702,27.91392,20.16418,0.052918,1.05
6.56015,7.24367,27.91672,11.361,0.027978,0.20326
6.56012,7.46452,27.9272,19.74761,0.049622,0.44092
7.47161,7.46984,28.0027,21.94804,0.094053,0.31063
7.57425,7.29414,28.03486,19.51734,0.24129,0.1313
8.24031,6.55885,28.03206,11.384,0.180025,0.00388
8.19412,7.20832,28.04325,11.356,0.095546,1.05
7.73263,7.44253,28.03765,20.76204,0.148266,0.86432
8.09123,7.46078,28.02227,11.357,0.160307,0.44199
7.44478,7.26168,28.06631,19.16874,0.095446,0.4374
7.8317,7.3494,28.14111,19.28668,0.095117,1.05
7.58014,7.07742,28.1453,20.43114,0.24129,0.90675
6.60983,7.41873,28.1509,19.14805,0.036334,0.74034
6.63037,7.84737,28.12573,11.353,0.183349,0.57799
8.29857,11.1625,28.12014,19.0412,0.095785,1.05
7.82936,10.99769,28.12573,20.62361,0.095587,0.67507
8.08634,7.3031,28.12294,20.50552,0.13076,1.05
7.57106,8.08098,28.11315,19.873,0.24129,0.09786
7.32139,7.21321,28.03346,11.339,0.095388,0.44743
7.94108,7.41897,28.02647,20.30588,0.24129,0.43592
7.27954,10.42083,28.04604,20.57294,0.24129,1.05
6.66307,7.26767,28.03206,21.99801,0.094059,0.69647
8.12408,7.34118,28.03765,20.87829,0.034812,0.30194
6.66983,7.25139,28.02647,20.77051,0.095075,0.3331
7.35982,7.27862,27.97614,20.87188,0.002173,0.26842
6.69071,7.41648,27.94817,19.21377,0.072933,0.57797
8.21999,12.07507,27.9314,21.31208,0.154231,0.44589
8.23525,7.31413,27.92301,19.14569,0.17511,0.44386
6.69103,12.4926,27.91043,11.272,0.24129,0.09107
6.6937,7.49079,27.92511,21.42261,0.032676,0.43142
7.93579,7.32824,27.86568,19.3174,0.24129,0.446
8.24271,7.28226,27.82514,19.67883,0.095256,0.89724
6.68998,7.26225,27.81256,21.17981,0.24129,0.09422
6.68993,7.38502,27.82514,21.87734,0.14402,0.43763
8.06665,7.40257,27.82794,20.55102,0.160226,0.05963
7.65768,7.46553,27.81116,19.51419,0.183049,0.34888
7.91778,7.35664,27.74405,20.28676,0.196094,0.9201
6.68239,7.3984,27.74125,20.42231,0.15985,1.05
7.59206,7.21719,27.72867,20.1643,0.190862,0.44144
7.31636,13.94345,27.7091,21.06373,0.176755,0.87955
6.67013,7.3662,27.7049,11.155,0.094529,1.05
7.92811,14.38172,27.63849,11.115,0.024265,1.05
6.61506,10.62395,27.57978,20.21565,0.071169,0.4489
6.61628,7.4749,27.42738,10.967,0.24129,0.74267
8.15438,7.26827,27.32462,10.852,0.120377,1.05
7.43481,7.30667,27.29526,20.24632,0.24129,0.50954
7.93509,7.44523,27.30924,20.3425,0.032429,1.05
7.41734,7.22467,27.30924,10.61,0.092397,1.05
8.02255,7.34014,27.30015,20.47208,0.095174,0.69711
7.93881,7.35301,27.30575,10.584,0.152577,0.46349
7.61277,14.88651,27.39872,20.96223,0.095806,0.24615
7.78086,7.30426,27.46233,21.06594,0.24129,0.44253
7.28666,7.25965,27.49729,20.47721,0.094596,1.05
6.53552,12.14495,27.49938,20.68432,0.125465,0.44625
8.07175,7.28821,27.55111,19.92868,0.24129,0.48228
6.51138,7.21936,27.55391,21.1576,0.111208,0.09978
8.29507,10.39143,27.52455,19.92919,0.094993,0.65751
7.39269,10.85283,27.52315,20.82907,0.209574,0.87955
7.46584,7.29424,27.57768,19.13879,0.160028,1.05
7.85633,7.23563,27.61543,10.58,0.1609,0.19966
6.48276,10.26786,27.60424,10.587,0.24129,0.68029
6.48425,7.29815,27.62242,10.576,0.189996,0.75468
6.48519,7.22446,27.71539,21.26766,0.095414,0.43399
7.36937,9.76885,27.71189,19.34728,0.24129,0.85331
6.48143,7.49963,27.71749,21.03918,0.069103,0.5682
8.12132,7.38505,27.69791,20.47707,0.144379,0.04576
7.28953,10.6966,27.71329,20.17226,0.095679,0.43096
7.64512,7.29978,27.7105,19.98331,0.09461,1.05
7.69933,7.30789,27.71469,20.04581,0.095568,0.677
7.82303,7.20686,27.70141,19.10928,0.094147,0.04498
7.86118,7.43645,27.69791,21.94434,0.083055,1.05
8.25418,7.33299,27.69652,19.71778,0.094181,0.25874
7.57412,12.35695,27.69931,19.89218,0.09472,0.48615
8.01336,7.33356,27.7063,10.536,0.08933,0.90903
7.93081,7.35638,27.69512,19.38624,0.19923,0.0872
8.28951,7.33711,27.70071,19.08651,0.24129,0.613
7.34584,14.09897,27.70281,20.5835,0.125787,1.05
7.3867,7.32896,27.70211,20.73151,0.095366,1.05
8.23617,7.31203,27.7063,19.57807,0.079719,0.22407
7.25052,7.20347,27.71189,10.538,0.095314,1.05
7.68801,12.04782,27.7091,20.93116,0.095011,0.5576
6.55917,14.17137,27.71259,19.66625,0.20568,0.05673
7.95636,14.93193,27.72588,10.491,0.208089,0.78723
6.56125,7.44572,27.70351,21.51362,0.217038,0.28781
7.2346,7.31951,27.7063,10.481,0.24129,0.47854
7.4411,7.31681,27.72028,20.69285,0.095093,0.44653
8.07598,8.85651,27.72588,21.64571,0.24129,0.42551
7.94162,7.35803,27.71888,19.09884,0.148133,0.94979
7.29525,8.91851,27.71609,21.50767,0.057541,0.06401
7.37703,8.94592,27.7091,21.99393,0.094233,1.05
8.14862,7.45738,27.71259,10.487,0.095098,0.77708
6.56865,7.37352,27.72028,10.492,0.153717,0.77696
6.51478,7.25321,27.66785,10.455,0.160761,0.90419
7.55594,7.34745,27.60424,19.21943,0.003055,0.43498
7.44991,7.27969,27.53993,10.303,0.004713,0.12618
7.67523,7.43581,27.55671,19.56867,0.035926,0.35137
7.94658,7.25598,27.61822,20.316,0.095056,1.05
6.4541,7.26645,27.61822,19.96735,0.24129,0.9428
7.61065,7.34028,27.61543,10.225,0.086966,1.05
7.97368,7.34837,27.60564,19.58724,0.170263,0.43149
7.21206,7.30269,27.61962,19.73059,0.094231,0.43043
6.45438,7.36861,27.62801,19.22891,0.24129,0.44721
8.10817,10.00784,27.7,19.25189,0.24129,0.43282
7.81308,7.32449,27.66016,21.19504,0.041737,0.5518
7.95102,7.31512,27.62661,10.249,0.095399,1.05
7.38001,7.20728,27.61822,21.44022,0.110753,0.72433
8.12038,7.39256,27.61263,19.15827,0.24129,0.34021
7.68009,7.41519,27.635,20.98836,0.137547,0.47855
8.15674,7.29877,27.61543,20.21926,0.24129,0.73159
7.31787,8.87449,27.61123,20.07998,0.24129,0.46464
7.27995,7.24366,27.59445,10.169,0.24129,1.05
6.457,7.27975,27.60005,10.169,0.24129,0.75217
7.93078,7.40342,27.60983,21.45624,0.070858,0.14559
6.47106,12.2632,27.62242,10.174,0.08074,0.76198
6.48428,7.32345,27.7042,10.196,0.201238,0.44771
7.53003,7.30057,27.71189,21.45431,0.24129,1.05
6.48027,8.96126,27.72867,10.206,0.24129,0.77713
6.47081,7.25845,27.71888,20.58468,0.24129,0.44678
8.20903,7.46411,27.73147,20.50546,0.19433,1.05
6.50827,7.39195,27.73007,20.32572,0.163465,1.05
7.32164,8.99311,27.71749,10.143,0.093935,0.06547
7.46048,7.3184,27.7091,10.138,0.094593,0.09643
6.51073,7.25197,27.71399,10.149,0.147137,0.43688
7.96209,9.05731,27.70071,20.49259,0.089218,0.43991
7.81583,7.27328,27.70211,21.23926,0.103912,0.50764
7.4983,9.06213,27.70351,10.159,0.066584,0.84568
6.51168,7.24314,27.70071,10.172,0.132285,0.7695
8.07465,7.25253,27.7049,10.175,0.149117,1.05
7.20278,7.32734,27.7105,19.98581,0.24129,0.22487
7.67992,7.32501,27.71749,20.51937,0.167821,0.44495
7.65928,7.45498,27.71329,10.151,0.24129,0.09182
7.20906,9.04768,27.72587,21.19124,0.129962,1.05
7.86237,7.34954,27.73706,20.68977,0.1129,1.05
7.47356,9.1611,27.73706,19.61272,0.094923,0.37924
8.20643,7.35517,27.73426,10.084,0.017024,0.53229
7.32216,7.21951,27.72448,10.088,0.025048,0.2444
6.51011,7.40045,27.70071,19.75102,0.094651,0.43729
6.51057,7.33946,27.71749,10.091,0.24129,0.34894
6.51104,7.43419,27.71609,10.094,0.24129,0.4345
6.50889,7.38872,27.71749,19.04634,0.190177,0.37007
7.20674,7.36715,27.64409,20.56266,0.095253,0.7258
7.82212,9.03462,27.61962,19.7643,0.24129,0.53115
6.42322,7.39428,27.61682,19.53364,0.036882,0.52365
7.83901,9.91143,27.60983,19.29929,0.117597,0.42819
7.45844,7.44484,27.60424,9.999,0.217225,0.28358
7.40723,7.25057,27.61543,21.0652,0.209823,0.86219
6.43422,7.44621,27.59865,9.978,0.09592,0.43184
6.43383,7.48542,27.60983,9.975,0.191901,0.43966
7.95897,9.05986,27.64548,19.63911,0.074564,0.43119
8.21546,7.47173,27.72028,19.42642,0.09406,1.05
7.40549,7.36334,27.72028,10.001,0.19542,0.88271
7.54193,7.27841,27.72518,20.17208,0.023674,0.77472
8.07314,7.2842,27.71329,21.98798,0.058103,0.23064
7.36648,7.38618,27.7091,21.20508,0.172978,0.76771
8.05451,7.24498,27.7077,20.49306,0.18094,0.90843
6.46681,7.48568,27.64478,9.988,0.051664,0.41636
6.47442,7.38491,27.60564,9.967,0.24129,0.4401
7.4395,7.22737,27.60844,19.04355,0.095056,1.05
8.00764,7.47543,27.61123,20.27449,0.168267,0.44677
7.85539,7.41625,27.61822,21.12326,0.164876,0.44153
7.35517,9.01879,27.64129,19.78419,0.094832,1.05
8.14379,7.4358,27.69582,9.967,0.24129,0.39092
6.43,9.12945,27.7091,21.95236,0.094807,1.05
8.26249,9.15439,27.70001,21.18269,0.24129,0.77056
8.21675,7.24271,27.7077,9.966,0.24129,0.2955
7.74077,7.24641,27.72168,20.27045,0.092898,0.43614
7.70879,7.37388,27.73846,9.977,0.157376,0.36559
8.12778,9.11003,27.73846,9.967,0.095649,1.05
7.91919,9.18121,27.7077,19.18734,0.24129,0.84445
7.54475,7.4641,27.7063,21.43573,0.047464,0.11539
7.75711,7.45155,27.7077,21.54953,0.24129,1.05
7.7301,7.4023,27.71889,21.42033,0.205087,1.05
6.45781,7.42471,27.71609,20.76438,0.038689,0.43377
6.45968,7.42548,27.73426,20.45107,0.093977,0.43501
6.45761,7.28831,27.76642,19.94442,0.163537,0.1643
7.96273,9.37818,27.74265,9.928,0.051609,0.33212
7.86144,9.38647,27.73706,19.35095,0.095244,0.4988
8.07229,7.4806,27.75104,19.66131,0.09398,0.81198
7.79828,9.41053,27.78879,20.95956,0.24129,0.55877
7.69946,7.35978,27.78739,20.00705,0.071202,0.4331
7.38064,7.32865,27.72727,21.56524,0.24129,0.58033
8.11828,7.24884,27.7105,21.59186,0.093965,0.5594
6.4561,7.36029,27.7091,21.85971,0.151382,1.05
7.34473,9.43727,27.7091,20.37323,0.171965,0.58015
7.56709,7.32681,27.71189,21.90832,0.162812,0.5608
8.10744,7.38967,27.70281,9.867,0.137871,0.35317
7.48873,7.40326,27.62102,20.27016,0.094402,0.91977
6.40069,7.34971,27.53014,20.89636,0.24129,0.23176
7.92176,7.24409,27.50707,19.62825,0.24129,0.44282
8.28723,7.38035,27.4113,20.93679,0.148387,0.18103
7.7807,7.39628,27.39033,19.93828,0.127814,0.77423
8.19095,7.21685,27.40012,19.44418,0.008292,0.9337
7.48478,7.23775,27.43157,20.34251,0.212352,0.43383
7.55623,7.24235,27.42738,19.31091,0.07608,0.29774
7.2164,7.45102,27.51756,9.504,0.094336,0.56734
7.31543,7.44697,27.49379,9.493,0.193185,0.43196
7.85068,7.2593,27.52035,9.503,0.24129,0.43498
7.24448,7.22049,27.59585,9.509,0.173434,0.83416
7.87234,7.24018,27.61403,9.516,0.094097,0.44723
7.26045,9.02193,27.61543,21.78302,0.15275,1.05
7.41409,7.25943,27.64269,21.11607,0.122038,0.43869
7.82668,7.48064,27.68812,9.512,0.194297,0.29226
8.0862,7.44033,27.72867,20.42589,0.24129,0.17256
7.55351,7.28657,27.72867,20.72088,0.163322,1.05
7.25997,7.42482,27.70211,21.82364,0.214042,0.76666
6.33637,7.28246,27.71748,21.17479,0.148203,0.23664
8.06827,7.33662,27.71609,19.01958,0.24129,0.43313
8.04507,7.48357,27.72588,20.05516,0.107897,0.28525
7.50203,7.37984,27.7091,9.556,0.094685,0.43995
6.52366,7.23397,27.71189,9.596,0.046598,0.34102
7.24792,7.33442,27.73986,21.18825,0.041966,0.19494
7.20891,7.49913,27.76363,19.79527,0.159592,0.00382
7.26785,7.28155,27.81116,21.53256,0.094745,1.05
8.27717,7.29977,27.83073,21.01793,0.134949,1.05
6.59143,7.27843,27.83213,20.16602,0.24129,0.12805
6.61152,8.95738,27.81256,9.664,0.167894,0.34098
7.66594,7.37694,27.82514,21.02942,0.196219,0.43646
8.07379,7.48298,27.82374,19.09857,0.014188,0.44421
7.75865,10.07574,27.83772,9.647,0.035064,0.2648
8.2052,7.37535,27.83073,20.35386,0.071096,0.38483
6.6436,7.38611,27.80976,19.54489,0.094901,0.64927
